"1835024G","Gentle Joseph ","Hombre ",19190709,"Casado/a ","194 Grand St  New York, NY 10013","Ingenieros & Especialistas",3,"Norteamérica","Estados Unidos",4,9
"1835025C","Corns Frederick ","Hombre ",19440619,"Casado/a ","3232 SW 2nd Ave  Fort Lauderdale, FL 33021","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",6,6
"1900560C","Cantinori Café","Empresa",19670902,,"20-22 Hogarth Road ,London EC3","Alimentación",,"Norte Europa","Reino Unido ",27,18
"1900561L","Lazcania","Empresa",19390213,,"Via Porta Rossa, 19 ,Florencia","Catering",,"Sur Europa","España",8,13
"1835026M","Mckinsey Denis","Hombre ",19370208,"Soltero/a","3 Rue Nicolo , 75002 Paris","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",17,16
"1835027A","Azana ","Empresa",19420725,,"Sloane Square ,London EC1 ","Catering",,"Norte Europa","Reino Unido ",16,7
"1900562C","Cruise Donald ","Hombre ",19790507,"Casado/a ","311-313 Fulham Road ,London NW1 ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",10,11
"1900563W","Wilkinson Mark","Hombre ",19621030,"Soltero/a","16 Carrick Street ,Liverpool L69 7HY","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",6,8
"1966096H","Hill Donald ","Hombre ",19570706,"Casado/a ","66 Rue du Père Corentin , 75001 Paris ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",14,15
"1966097A","Ashton Jane ","Mujer",19570211,"Casado/a ","8 Russia Row ,London NW1","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",23,23
"2031632A","Avellaneda Alcázar Marc ","Hombre ",19790419,"Soltero/a","V. Campania 37/A, Milano","Doctores & Profesionales de la Salud",0,"Sur Europa","España",4,7
"2031633W","Wigens Arthur ","Hombre ",19781118,"Soltero/a","438 E 9th St  New York, NY 10005","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",15,11
"1966098H","Hut Pizzeria","Empresa",19260504,,"22 Fleet Street ,London NW1 ","Alimentación",,"Norte Europa","Reino Unido ",19,29
"1966099P","Price Jhon","Hombre ",19511206,"Divorciado/a ","28 Passage Cardinet , 75002 Paris ","Doctores & Profesionales de la Salud",4,"Norte Europa","Reino Unido ",13,15
"2031634S","Salas Figueroa Pilar","Mujer",19401127,"Casado/a ","Viale Suzzani, 13 , Milano","Doctores & Profesionales de la Salud",1,"Sur Europa","España",11,7
"2031635B","Birch Adrian","Hombre ",19780809,"Soltero/a","88 University Pl  New York, NY 10015","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",5,13
"1835028M","Marrion Eileen","Mujer",19560628,"Casado/a ","136A Lancaster Road, (Notting Hill Gate) ,London SW1","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",17,20
"1835029L","Luc Casa","Empresa",19300201,,"Leganitos, 13, Madrid 28010 ","Alimentación",,"Sur Europa","España",17,16
"1900564B","Black Helen ","Mujer",19570111,"Casado/a ","574 Avenue Of The Americas  New York, NY 10006","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",8,12
"1900565L","Locklin Deborah ","Mujer",19750108,"Soltero/a","21 Boulevard Saint Michel , 75003 Paris ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",1,6
"1835030B","Barney Hugh ","Hombre ",19760923,"Soltero/a","104/105 Walton Street ,London W2","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",7,10
"1835031M","Morgan Gregory","Hombre ",19730720,"Divorciado/a ","14 Rue Richepanse , 75002 Paris ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",4,10
"1900566M","Marrion Emily ","Mujer",19370825,"Soltero/a","1 bis Rue du Maine , 75002 Paris","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",14,16
"1900567G","Grady Eric","Hombre ",19481215,"Casado/a ","39 Coventry Street ,London EC3","Gerentes & Directivos ",1,"Norte Europa","Reino Unido ",7,8
"1966100H","Hacker Denis","Hombre ",19680608,"Divorciado/a ","207 Boulevard Raspail , 75015 Paris ","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",10,5
"1966101M","Marqués Acereda Ignacio ","Hombre ",19530227,"Soltero/a","via A. Ferrara, 33 Roma ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",17,14
"2031636P","Price Jennifer","Mujer",19440330,"Soltero/a","833 Willow Ave  Hoboken, NJ 10015 ","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",0,9
"2031637C","Connor","Empresa",19510728,,"106 W 32nd St  New York, NY 10003 ","Catering",,"Norteamérica","Estados Unidos",13,24
"1966102T","Taylor Dorothy","Mujer",19660810,"Divorciado/a ","87-89 Belgrave Road ,London EC1 ","Ama de Casa ",3,"Norte Europa","Reino Unido ",10,10
"1966103A","Appleton William","Hombre ",19430704,"Casado/a ","16-19 Upper St. Martin'S Lane ,London NW1 ","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",0,6
"2031638S","Sanz Ruiz Mauricio","Hombre ",19730602,"Divorciado/a ","C/ Berlín 61 08025 Barcelona","Ingenieros & Especialistas",0,"Sur Europa","España",11,8
"2031639G","Gil Montoya Raúl","Hombre ",19130910,"Soltero/a","Via Manin, 7 , Milano ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",10,9
"1572888G","Gadd Charles","Hombre ",19631201,"Casado/a ","Fort Lauderdale, FL 33026 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",9,8
"1572889S","Sandoval Romero Beatriz ","Mujer",19640906,"Casado/a ","Largo Augusto 10 , Milano ","Gerentes & Directivos ",1,"Sur Europa","España",20,14
"1638424R","Riera Herránz Eduardo ","Hombre ",19500720,"Casado/a ","Corso Buenos Aires 3 , Milano ","Ama de Casa ",1,"Sur Europa","España",3,10
"1638425A","Acedo Gómez Marcos","Hombre ",19201021,"Soltero/a","Pont Vell De Sant Roc 63 08035 Barcelona","Doctores & Profesionales de la Salud",0,"Sur Europa","España",9,7
"1572890N","Nola","Empresa",19440106,,"C/ Cantabria 55 08022 Barcelona ","Catering",,"Sur Europa","España",3,5
"1572891G","Gadd Michael","Hombre ",19550416,"Casado/a ","72 Regent Street ,London NW1","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",3,10
"1638426S","Scanlon Jacqueline","Mujer",19560808,"Soltero/a","79 Rue Lauriston , 75003 Paris","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",5,6
"1638427G","Grubb Eileen","Mujer",19610813,"Casado/a ","113 Macdougal St  New York, NY 10013","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",8,8
"1703960C","Calantha","Empresa",19510526,,"66 Mott St  New York, NY 10013","Servicios ",,"Norteamérica","Estados Unidos",6,7
"1703961E","Espina Castillo Patricia","Mujer",19700819,"Soltero/a","Caseta Corbí 83 08030 Barcelona ","Architectos,Decoradores & Humanistas",1,"Sur Europa","España",13,12
"1769496B","Barclay Jennifer","Mujer",19360201,"Soltero/a","19 Old Park Lane (Hyde Park Corner) ,London NW1 ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",4,9
"1769497N","Nimayak ","Empresa",19440424,,"213 E 45th St  New York, NY 10005 ","Catering",,"Norteamérica","Estados Unidos",3,8
"1703962G","Gimeno Mas Cristina ","Mujer",19400511,"Casado/a ","Arenal, 15, Madrid 28020","Gerentes & Directivos ",3,"Sur Europa","España",3,8
"1703963B","Bev's ","Empresa",19610913,,"16 Garway Road ,London W2 ","Servicios ",,"Norte Europa","Reino Unido ",22,16
"1769498E","Embury Jacqueline ","Mujer",19371011,"Divorciado/a ","3-5 Mill Street ,London W2","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",12,8
"1769499K","Kennedy Hugh","Hombre ",19410411,"Casado/a ","246 Grand St Fl 1  New York, NY 10007 ","Economistas,Abogados & Admin.Empresas ",1,"Norteamérica","Estados Unidos",7,8
"1572892G","Guardiola Gracia Raúl ","Hombre ",19500919,"Casado/a ","Gran Via, 43, Madrid 28011","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",8,9
"1572893K","Kodan Jacqueline","Mujer",19420705,"Soltero/a","423 16 St  Miami, FL 33014","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",8,9
"1638428C","Casado Conesa Oscar ","Hombre ",19600808,"Soltero/a","Via Domodossola 16 , Milano ","Economistas,Abogados & Admin.Empresas ",1,"Sur Europa","España",10,10
"1638429L","Lewis Esther","Mujer",19780910,"Casado/a ","Stollbergstr. 11, München ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",4,9
"1572894S","Sanz Ruiz Jaume ","Hombre ",19390704,"Divorciado/a ","Via Senato 5 , Milano ","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",11,12
"1572895W","Walker Hugh ","Hombre ",19760709,"Soltero/a","24 Cranston Street ,Liverpool L70 2DH ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",9,5
"1638430G","González Herrera Azucena","Mujer",19420606,"Casado/a ","C/ Independencia 20 08033 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",2,5
"1638431W","Warburton Gregory ","Hombre ",19430226,"Casado/a ","Kreuzkapellenstr. 88, München ","Gerentes & Directivos ",4,"Norte Europa","Reino Unido ",13,8
"1703964D","Docherty Cristopher ","Hombre ",19620719,"Soltero/a","94 E Broadway  New York, NY 10018 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",8,10
"1703965M","Mariscal Ordóñez Mauricio ","Hombre ",19790824,"Soltero/a","Paseo de la Castellana, 22, Madrid 28010","Doctores & Profesionales de la Salud",0,"Sur Europa","España",5,6
"1769500S","Sáez Abellán Daniel ","Hombre ",19750831,"Soltero/a","Viale Regina Margherita 15 , Milano ","Ingenieros & Especialistas",0,"Sur Europa","España",11,10
"1769501M","Marqués Acereda Luis","Hombre ",19780513,"Soltero/a","via G. Savonarola, 38 Roma","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",6,9
"1703966O","Ortega Gisbert Xavi ","Hombre ",19480223,"Casado/a ","Echegaray 15 08024 Barcelona","Ama de Casa ",2,"Sur Europa","España",2,7
"1703967S","Sullivan Tom","Hombre ",19330820,"Casado/a ","12 Berkeley Square ,London SW1","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",8,9
"1769502T","Teresa","Empresa",19790822,,"95 Nightingale Ln. (Clapham South) ,London SW1","Catering",,"Norte Europa","Reino Unido ",0,6
"1769503N","Noodle House","Empresa",19661122,,"Amalienpassage 87, München","Alimentación",,"Norte Europa","Reino Unido ",3,8
"1835032G","Grant Alfred","Hombre ",19440424,"Casado/a ","Zschokkestrasse 55, München ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",4,7
"1835033T","Tariq ","Empresa",19510110,,"162 Prince St  New York, NY 10012 ","Catering",,"Norteamérica","Estados Unidos",12,16
"1900568C","Continental Steakhouse","Empresa",19421001,,"Via delle Terme 23r ,Florencia","Alimentación",,"Sur Europa","España",2,8
"1900569G","Giorgio's ","Empresa",19681210,,"40 E 4th St  New York, NY 10003 ","Servicios ",,"Norteamérica","Estados Unidos",17,18
"1835034M","Mclean Tom","Hombre ",19470702,"Casado/a ","One Hamilton Place, Hyde Park Corner ,London SW1","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",6,9
"1835035P","Pozo Esteve Carlos","Hombre ",19521015,"Soltero/a","Aduana, 19, Madrid 28018","Gerentes & Directivos ",0,"Sur Europa","España",8,11
"1900570E","Espada Benegas Alberto","Hombre ",19121029,"Casado/a ","via Vittorio Veneto, 72 Roma","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",1,9
"1900571F","Ferrero Bautista FranciscoJavier","Hombre ",19380827,"Divorciado/a ","via Boncompagni, 89 Roma","Doctores & Profesionales de la Salud",0,"Sur Europa","España",3,11
"1966104O","Olivares Peláez Rubén ","Hombre ",19661016,"Casado/a ","Claudio Coello 55 08022 Barcelona ","Gerentes & Directivos ",2,"Sur Europa","España",6,10
"1966105B","Burr Peter","Hombre ",19760429,"Soltero/a","25 Avenue du général Leclerc , 75002 Paris","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",6,9
"2031640A","Asensio Laseca Carlos ","Hombre ",19500421,"Casado/a ","C/ Nicaragua 41 08027 Barcelona ","Ingenieros & Especialistas",3,"Sur Europa","España",6,8
"2031641B","Bell Olivia ","Mujer",19770114,"Soltero/a","6 Rue Lecluse , 75001 Paris ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",14,18
"1966106J","Jones Tom ","Hombre ",19790729,"Soltero/a","56 9th Ave  New York, NY 10015","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",8,8
"1966107W","Window","Empresa",19471020,,"Caseta Català 47 08029 Barcelona","Servicios ",,"Sur Europa","España",6,7
"2031642B","Bosch Pérez Enrique ","Hombre ",19231015,"Divorciado/a ","Via Marco d'Agrate 34a , Milano ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",7,14
"2031643G","Gadd Esther ","Mujer",19410808,"Soltero/a","150 Notting Hill Gate ,London W2","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",1,7
"1835036A","Arnoop Olivia ","Mujer",19421120,"Casado/a ","26 St John Street (Farringdon) ,London W2 ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",2,7
"1835037A","Avellaneda Alcázar Serafín","Hombre ",19750830,"Casado/a ","Sant Sebastià 40 08029 Barcelona","Gerentes & Directivos ",0,"Sur Europa","España",0,8
"1900572M","Moreno Muniesa Alejandro","Hombre ",19760606,"Soltero/a","Av. Príncipe de Asturias 48 08027 Barcelona ","Ingenieros & Especialistas",0,"Sur Europa","España",6,7
"1900573C","Coffee Casa ","Empresa",19780430,,"Grosvenor House, 90 Park Lane ,London SW1 ","Alimentación",,"Norte Europa","Reino Unido ",10,6
"1835038M","Mclean Alfred ","Hombre ",19370828,"Casado/a ","292 5th Ave Fl 1  New York, NY 10004","Economistas,Abogados & Admin.Empresas ",3,"Norteamérica","Estados Unidos",6,8
"1835039B","Barney Peter","Hombre ",19530616,"Casado/a ","6915 Red Rd  Miami, FL 33022","Gerentes & Directivos ",2,"Norteamérica","Estados Unidos",11,8
"1900574G","Grove Esther","Mujer",19671008,"Divorciado/a ","5 Fountain Square 123 Buckingham Palace Rd ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",4,9
"1900575A","Acedo Gómez Claudio ","Hombre ",19370807,"Soltero/a","Via Cimarosa 6 , Milano ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",3,9
"1966108T","Taj ","Empresa",19660425,,"2 Chesham Street ,London EC1","Catering",,"Norte Europa","Reino Unido ",34,82
"1966109B","Barclay Emily ","Mujer",19461221,"Casado/a ","32 Union Sq E # 211  New York, NY 10018 ","Ama de Casa ",1,"Norteamérica","Estados Unidos",8,11
"2031644M","Maguire ","Empresa",19200226,,"15 Hoxton Market ,London W2 ","Catering",,"Norte Europa","Reino Unido ",9,9
"2031645B","Ballester Cano Eulalia","Mujer",19770321,"Soltero/a","Viale Andrea Doria 22 , Milano","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",1,8
"1966110S","Shannon Jennifer","Mujer",19520802,"Casado/a ","176 Church St  New York, NY 10016 ","Architectos,Decoradores & Humanistas",2,"Norteamérica","Estados Unidos",8,19
"1966111A","Appleton Gregory","Hombre ",19761002,"Soltero/a","16 Clydeside Expressway ,Liverpool L70 2DH","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",2,5
"2031646V","Valle Vives Ernesto ","Hombre ",19421225,"Soltero/a","Pl. San Juan 65 08013 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",6,9
"2031647S","Shannon Judith","Mujer",19550413,"Casado/a ","213 E 45th St  New York, NY 10005 ","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",1,9
"0000032P","Pellisa Galcera Gerardo ","Hombre ",19710211,"Soltero/a","C/ Cantabria 55 08022 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",3,7
"0000033T","Tarangini ","Empresa",19320203,,"107 Boulevard Saint Michel , 75015 Paris","Catering",,"Norte Europa","Reino Unido ",22,51
"0065568A","Aedy Olivia ","Mujer",19750122,"Soltero/a","197 2nd Ave  New York, NY 10011 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",11,8
"0065569B","Birch Thomas","Hombre ",19270806,"Casado/a ","89 E 42nd St  New York, NY 10016","Gerentes & Directivos ",2,"Norteamérica","Estados Unidos",8,11
"0000034S","Spencer Brian ","Hombre ",19790219,"Soltero/a","463 W Broadway  New York, NY 10007","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",4,10
"0000035D","Dickinson Elisabeth ","Mujer",19770928,"Soltero/a","21 University Pl  New York, NY 10004","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",6,6
"0065570G","Gentle Elisabeth","Mujer",19650325,"Soltero/a","Fort Lauderdale, FL 33027 ","Doctores & Profesionales de la Salud",1,"Norteamérica","Estados Unidos",3,7
"0065571Y","Youngman Eileen ","Mujer",19631121,"Casado/a ","329 Central Markets ,London SW1 ","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",6,11
"0131104M","Mackenzie Cristopher","Hombre ",19370730,"Soltero/a","162 Avenue A  New York, NY 10015","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",10,9
"0131105A","Archer Denis","Hombre ",19411014,"Casado/a ","Unsöldstrasse 10, München ","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",7,11
"0196640B","Buco Restaurant ","Empresa",19330513,,"31-35 Courtfield Gardens ,London EC1","Alimentación",,"Norte Europa","Reino Unido ",20,14
"0196641Y","Youngman Eileen ","Mujer",19790725,"Soltero/a","158 Hialeah Dr  Hialeah, FL 33016 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",9,17
"0131106T","Tree Restaurant ","Empresa",19630720,,"V. Augusta 68 08027 Barcelona ","Alimentación",,"Sur Europa","España",15,21
"0131107B","Brenda Fereser","Empresa",19790113,,"Gabrielenstrasse 6, München ","Servicios ",,"Norte Europa","Reino Unido ",8,11
"0196642S","Skydel Charles","Hombre ",19580426,"Casado/a ","538 3rd Ave  New York, NY 10007 ","Doctores & Profesionales de la Salud",2,"Norteamérica","Estados Unidos",4,10
"0196643B","Barney Hugh ","Hombre ",19400319,"Casado/a ","75 Cook Street ,Liverpool L70 2DH ","Architectos,Decoradores & Humanistas",2,"Norte Europa","Reino Unido ",4,5
"0000036P","Porter Lewis","Hombre ",19450425,"Casado/a ","5 Rue du Général Lanrezac , 75003 Paris ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",8,9
"0000037M","Mateo Mir Ernesto ","Hombre ",19421010,"Divorciado/a ","Leganitos, 41, Madrid 28018 ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",8,7
"0065572N","Needham James ","Hombre ",19451119,"Casado/a ","Great Cumberland Place ,London EC1","Architectos,Decoradores & Humanistas",1,"Norte Europa","Reino Unido ",11,7
"0065573M","Mckean Thomas ","Hombre ",19780819,"Soltero/a","93 Macdougal St  New York, NY 10017 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",16,12
"0000038M","Marrion Hugh","Hombre ",19351015,"Soltero/a","35 Avenue des Ternes , 75015 Paris","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",5,7
"0000039P","Puertas Alquézar Jaume","Hombre ",19510406,"Soltero/a","Príncipe, 18, 3º Izda., Madrid 28001","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",4,10
"0065574S","Stratton Frederick","Hombre ",19651225,"Casado/a ","4 Lower Richmond Road ,London NW1 ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",20,19
